fotograma,tipo_objeto,confianza_objeto,identificador_tracking,x1,y1,x2,y2,matrícula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
1375,car,0.849,889,1074,300,1181,385,0,0.0,-1,-1,-1,-1,
1375,car,0.423,890,1387,324,1447,371,0,0.0,-1,-1,-1,-1,
1375,car,0.53,896,1365,323,1397,357,0,0.0,-1,-1,-1,-1,
1375,car,0.498,911,1343,322,1381,352,0,0.0,-1,-1,-1,-1,
1375,car,0.479,934,1303,320,1344,347,0,0.0,-1,-1,-1,-1,
1375,car,0.432,942,992,306,1077,344,0,0.0,-1,-1,-1,-1,
1375,car,0.389,948,886,306,968,354,0,0.0,-1,-1,-1,-1,
1375,car,0.247,848,1467,323,1513,381,0,0.0,-1,-1,-1,-1,
1376,car,0.509,813,1264,319,1305,346,0,0.0,-1,-1,-1,-1,
1376,car,0.254,823,1253,318,1284,344,0,0.0,-1,-1,-1,-1,
1376,car,0.943,839,0,273,805,837,0,0.0,-1,-1,-1,-1,
1376,car,0.437,850,1428,323,1514,381,0,0.0,-1,-1,-1,-1,
1376,car,0.458,868,1385,325,1435,362,0,0.0,-1,-1,-1,-1,
1376,car,0.364,854,1428,324,1477,377,0,0.0,-1,-1,-1,-1,
1376,car,0.56,888,1178,311,1232,354,0,0.0,-1,-1,-1,-1,
1376,car,0.843,889,1071,299,1180,386,0,0.0,-1,-1,-1,-1,
1376,car,0.417,890,1387,324,1446,371,0,0.0,-1,-1,-1,-1,
1376,car,0.528,896,1365,323,1398,357,0,0.0,-1,-1,-1,-1,
1376,car,0.493,911,1343,322,1380,352,0,0.0,-1,-1,-1,-1,
1376,car,0.492,934,1302,320,1343,348,0,0.0,-1,-1,-1,-1,
1376,car,0.363,942,993,306,1072,344,0,0.0,-1,-1,-1,-1,
1376,car,0.372,948,888,306,972,354,0,0.0,-1,-1,-1,-1,
1376,car,0.242,848,1468,323,1514,381,0,0.0,-1,-1,-1,-1,
1376,car,0.289,642,1218,316,1252,350,0,0.0,-1,-1,-1,-1,
1377,car,0.471,813,1262,319,1303,345,0,0.0,-1,-1,-1,-1,
1377,car,0.218,823,1253,317,1289,343,0,0.0,-1,-1,-1,-1,
1377,car,0.944,839,0,269,778,895,0,0.0,-1,-1,-1,-1,
1377,car,0.451,850,1428,324,1514,381,0,0.0,-1,-1,-1,-1,
1377,car,0.466,868,1385,325,1435,362,0,0.0,-1,-1,-1,-1,
1377,car,0.371,854,1428,324,1477,377,0,0.0,-1,-1,-1,-1,
1377,car,0.602,888,1178,311,1233,355,0,0.0,-1,-1,-1,-1,
1377,car,0.816,889,1069,299,1179,387,0,0.0,-1,-1,-1,-1,
1377,car,0.42,890,1387,324,1445,370,0,0.0,-1,-1,-1,-1,
1377,car,0.52,896,1365,323,1398,357,0,0.0,-1,-1,-1,-1,
1377,car,0.5,911,1343,322,1381,352,0,0.0,-1,-1,-1,-1,
1377,car,0.497,934,1301,320,1343,347,0,0.0,-1,-1,-1,-1,
1377,car,0.33,942,992,306,1069,345,0,0.0,-1,-1,-1,-1,
1377,car,0.379,948,888,307,975,354,0,0.0,-1,-1,-1,-1,
1377,car,0.251,848,1468,324,1513,381,0,0.0,-1,-1,-1,-1,
1377,car,0.348,961,928,317,973,353,0,0.0,-1,-1,-1,-1,
1377,car,0.194,642,1217,316,1250,350,0,0.0,-1,-1,-1,-1,
1378,car,0.486,813,1262,319,1303,345,0,0.0,-1,-1,-1,-1,
1378,car,0.185,823,1254,317,1290,343,0,0.0,-1,-1,-1,-1,
1378,car,0.956,839,0,267,748,954,0,0.0,-1,-1,-1,-1,
1378,car,0.463,850,1428,324,1514,381,0,0.0,-1,-1,-1,-1,
1378,car,0.45,868,1385,326,1435,362,0,0.0,-1,-1,-1,-1,
1378,car,0.353,854,1427,324,1478,377,0,0.0,-1,-1,-1,-1,
1378,car,0.636,888,1179,310,1233,355,0,0.0,-1,-1,-1,-1,
1378,car,0.82,889,1067,299,1179,388,0,0.0,-1,-1,-1,-1,
1378,car,0.42,890,1387,324,1446,371,0,0.0,-1,-1,-1,-1,
1378,car,0.516,896,1366,324,1398,357,0,0.0,-1,-1,-1,-1,
1378,car,0.506,911,1343,322,1381,352,0,0.0,-1,-1,-1,-1,
1378,car,0.495,934,1301,320,1343,348,0,0.0,-1,-1,-1,-1,
1378,car,0.315,942,992,306,1068,345,0,0.0,-1,-1,-1,-1,
1378,car,0.364,948,889,306,977,354,0,0.0,-1,-1,-1,-1,
1378,car,0.252,848,1467,324,1514,381,0,0.0,-1,-1,-1,-1,
1378,car,0.336,961,922,316,974,354,0,0.0,-1,-1,-1,-1,
1378,car,0.121,642,1209,314,1248,351,0,0.0,-1,-1,-1,-1,
1379,car,0.521,813,1262,318,1303,346,0,0.0,-1,-1,-1,-1,
1379,car,0.21,823,1254,317,1292,343,0,0.0,-1,-1,-1,-1,
1379,car,0.965,839,0,263,715,1013,0,0.0,-1,-1,-1,-1,
1379,car,0.473,850,1427,323,1514,381,0,0.0,-1,-1,-1,-1,
1379,car,0.47,868,1385,325,1434,361,0,0.0,-1,-1,-1,-1,
1379,car,0.376,854,1428,324,1480,377,0,0.0,-1,-1,-1,-1,
1379,car,0.643,888,1178,310,1233,356,0,0.0,-1,-1,-1,-1,
1379,car,0.785,889,1064,299,1178,389,0,0.0,-1,-1,-1,-1,
1379,car,0.402,890,1387,324,1444,370,0,0.0,-1,-1,-1,-1,
1379,car,0.535,896,1365,324,1397,357,0,0.0,-1,-1,-1,-1,
1379,car,0.51,911,1343,322,1382,352,0,0.0,-1,-1,-1,-1,
1379,car,0.518,934,1301,320,1343,348,0,0.0,-1,-1,-1,-1,
1379,car,0.319,942,990,306,1068,345,0,0.0,-1,-1,-1,-1,
1379,car,0.398,948,894,310,978,354,0,0.0,-1,-1,-1,-1,
1379,car,0.236,848,1465,323,1514,381,0,0.0,-1,-1,-1,-1,
1379,car,0.11,961,927,316,976,353,0,0.0,-1,-1,-1,-1,
1379,car,0.135,642,1207,313,1248,351,0,0.0,-1,-1,-1,-1,
1379,person,0.548,963,605,272,667,380,0,0.0,-1,-1,-1,-1,
1380,car,0.519,813,1260,319,1302,347,0,0.0,-1,-1,-1,-1,
1380,car,0.11,823,1258,316,1293,346,0,0.0,-1,-1,-1,-1,
1380,car,0.959,839,0,260,680,975,0,0.0,-1,-1,-1,-1,
1380,car,0.463,850,1427,324,1514,382,0,0.0,-1,-1,-1,-1,
1380,car,0.457,868,1384,326,1435,362,0,0.0,-1,-1,-1,-1,
1380,car,0.353,854,1427,324,1479,377,0,0.0,-1,-1,-1,-1,
1380,car,0.612,888,1178,311,1234,356,0,0.0,-1,-1,-1,-1,
1380,car,0.773,889,1061,299,1177,390,0,0.0,-1,-1,-1,-1,
1380,car,0.418,890,1387,324,1446,370,0,0.0,-1,-1,-1,-1,
1380,car,0.519,896,1365,324,1397,357,0,0.0,-1,-1,-1,-1,
1380,car,0.503,911,1343,322,1382,352,0,0.0,-1,-1,-1,-1,
1380,car,0.524,934,1300,320,1343,348,0,0.0,-1,-1,-1,-1,
1380,car,0.324,942,991,306,1068,345,0,0.0,-1,-1,-1,-1,
1380,car,0.413,948,889,307,979,354,0,0.0,-1,-1,-1,-1,
1380,car,0.26,848,1466,324,1514,382,0,0.0,-1,-1,-1,-1,
1380,car,0.434,961,911,314,977,354,0,0.0,-1,-1,-1,-1,
1380,car,0.131,642,1203,314,1245,353,0,0.0,-1,-1,-1,-1,
1380,person,0.65,963,608,272,667,391,0,0.0,-1,-1,-1,-1,
1381,car,0.537,813,1259,319,1302,346,0,0.0,-1,-1,-1,-1,
1381,car,0.124,823,1260,316,1292,346,0,0.0,-1,-1,-1,-1,
1381,car,0.956,839,0,255,639,953,0,0.0,-1,-1,-1,-1,
1381,car,0.468,850,1427,324,1514,381,0,0.0,-1,-1,-1,-1,
1381,car,0.476,868,1384,325,1435,362,0,0.0,-1,-1,-1,-1,
1381,car,0.367,854,1427,324,1480,377,0,0.0,-1,-1,-1,-1,
1381,car,0.65,888,1178,313,1234,355,0,0.0,-1,-1,-1,-1,
1381,car,0.803,889,1057,298,1176,392,0,0.0,-1,-1,-1,-1,
1381,car,0.408,890,1387,324,1446,370,0,0.0,-1,-1,-1,-1,
1381,car,0.513,896,1365,324,1397,357,0,0.0,-1,-1,-1,-1,
1381,car,0.517,911,1343,322,1383,352,0,0.0,-1,-1,-1,-1,
1381,car,0.534,934,1300,320,1344,349,0,0.0,-1,-1,-1,-1,
1381,car,0.23,942,993,307,1066,345,0,0.0,-1,-1,-1,-1,
1381,car,0.181,948,887,306,981,354,0,0.0,-1,-1,-1,-1,
1381,car,0.259,848,1467,324,1514,381,0,0.0,-1,-1,-1,-1,
1381,car,0.139,642,1199,316,1244,353,0,0.0,-1,-1,-1,-1,
1381,person,0.715,963,613,272,667,417,0,0.0,-1,-1,-1,-1,
1382,car,0.552,813,1259,318,1302,346,0,0.0,-1,-1,-1,-1,
1382,car,0.116,823,1261,315,1292,345,0,0.0,-1,-1,-1,-1,
1382,car,0.952,839,0,253,591,944,0,0.0,-1,-1,-1,-1,
1382,car,0.458,850,1428,324,1513,381,0,0.0,-1,-1,-1,-1,
1382,car,0.469,868,1384,325,1435,362,0,0.0,-1,-1,-1,-1,
1382,car,0.356,854,1428,324,1481,377,0,0.0,-1,-1,-1,-1,
1382,car,0.672,888,1177,314,1234,355,0,0.0,-1,-1,-1,-1,
1382,car,0.864,889,1054,297,1173,393,0,0.0,-1,-1,-1,-1,
1382,car,0.396,890,1386,324,1445,370,0,0.0,-1,-1,-1,-1,
1382,car,0.512,896,1366,323,1397,357,0,0.0,-1,-1,-1,-1,
1382,car,0.498,911,1343,322,1383,352,0,0.0,-1,-1,-1,-1,
1382,car,0.536,934,1300,320,1344,349,0,0.0,-1,-1,-1,-1,
1382,car,0.226,942,993,306,1064,344,0,0.0,-1,-1,-1,-1,
1382,car,0.142,948,885,305,985,355,0,0.0,-1,-1,-1,-1,
1382,car,0.256,848,1468,324,1513,381,0,0.0,-1,-1,-1,-1,
1382,car,0.188,642,1192,316,1242,354,0,0.0,-1,-1,-1,-1,
1382,person,0.777,963,617,272,667,425,0,0.0,-1,-1,-1,-1,
1382,person,0.728,803,544,291,590,414,0,0.0,-1,-1,-1,-1,
1383,car,0.545,813,1259,318,1303,346,0,0.0,-1,-1,-1,-1,
1383,car,0.117,823,1261,315,1291,345,0,0.0,-1,-1,-1,-1,
1383,car,0.946,839,0,257,538,938,0,0.0,-1,-1,-1,-1,
1383,car,0.447,850,1428,323,1513,381,0,0.0,-1,-1,-1,-1,
1383,car,0.475,868,1384,325,1435,361,0,0.0,-1,-1,-1,-1,
1383,car,0.362,854,1428,324,1483,377,0,0.0,-1,-1,-1,-1,
1383,car,0.698,888,1175,312,1235,357,0,0.0,-1,-1,-1,-1,
1383,car,0.838,889,1052,296,1172,394,0,0.0,-1,-1,-1,-1,
1383,car,0.402,890,1387,324,1445,370,0,0.0,-1,-1,-1,-1,
1383,car,0.53,896,1365,323,1398,357,0,0.0,-1,-1,-1,-1,
1383,car,0.535,911,1343,322,1384,353,0,0.0,-1,-1,-1,-1,
1383,car,0.532,934,1300,319,1345,349,0,0.0,-1,-1,-1,-1,
1383,car,0.275,942,992,307,1061,345,0,0.0,-1,-1,-1,-1,
1383,car,0.116,948,898,305,987,355,0,0.0,-1,-1,-1,-1,
1383,car,0.233,848,1468,324,1513,381,0,0.0,-1,-1,-1,-1,
1383,person,0.791,963,619,272,667,427,0,0.0,-1,-1,-1,-1,
1383,person,0.412,967,777,288,808,374,0,0.0,-1,-1,-1,-1,
1383,person,0.728,803,546,290,591,416,0,0.0,-1,-1,-1,-1,
1384,car,0.484,813,1258,318,1302,346,0,0.0,-1,-1,-1,-1,
1384,car,0.101,823,1261,315,1291,345,0,0.0,-1,-1,-1,-1,
1384,car,0.929,839,0,271,474,936,0,0.0,-1,-1,-1,-1,
1384,car,0.449,850,1428,323,1512,381,0,0.0,-1,-1,-1,-1,
1384,car,0.467,868,1384,325,1434,361,0,0.0,-1,-1,-1,-1,
1384,car,0.376,854,1429,324,1485,377,0,0.0,-1,-1,-1,-1,
1384,car,0.7,888,1174,311,1237,358,0,0.0,-1,-1,-1,-1,
1384,car,0.852,889,1047,295,1170,396,0,0.0,-1,-1,-1,-1,
1384,car,0.385,890,1387,324,1445,370,0,0.0,-1,-1,-1,-1,
1384,car,0.523,896,1364,323,1397,357,0,0.0,-1,-1,-1,-1,
1384,car,0.518,911,1343,322,1385,353,0,0.0,-1,-1,-1,-1,
1384,car,0.539,934,1299,319,1344,349,0,0.0,-1,-1,-1,-1,
1384,car,0.309,942,991,307,1061,344,0,0.0,-1,-1,-1,-1,
1384,car,0.223,848,1467,323,1513,381,0,0.0,-1,-1,-1,-1,
1384,person,0.765,963,620,272,668,425,0,0.0,-1,-1,-1,-1,
1384,person,0.349,967,776,287,807,373,0,0.0,-1,-1,-1,-1,
1384,person,0.725,803,547,288,592,417,0,0.0,-1,-1,-1,-1,
1385,car,0.481,813,1257,318,1302,346,0,0.0,-1,-1,-1,-1,
1385,car,0.115,823,1261,315,1293,345,0,0.0,-1,-1,-1,-1,
1385,car,0.938,839,0,295,400,942,0,0.0,-1,-1,-1,-1,
1385,car,0.426,850,1428,323,1512,381,0,0.0,-1,-1,-1,-1,
1385,car,0.461,868,1385,325,1434,361,0,0.0,-1,-1,-1,-1,
1385,car,0.358,854,1428,324,1485,377,0,0.0,-1,-1,-1,-1,
1385,car,0.689,888,1173,311,1238,359,0,0.0,-1,-1,-1,-1,
1385,car,0.819,889,1043,295,1170,397,0,0.0,-1,-1,-1,-1,
1385,car,0.393,890,1387,324,1445,370,0,0.0,-1,-1,-1,-1,
1385,car,0.534,896,1363,323,1397,357,0,0.0,-1,-1,-1,-1,
1385,car,0.538,911,1343,321,1386,353,0,0.0,-1,-1,-1,-1,
1385,car,0.544,934,1298,318,1344,349,0,0.0,-1,-1,-1,-1,
1385,car,0.343,942,991,307,1060,344,0,0.0,-1,-1,-1,-1,
1385,car,0.207,848,1467,323,1513,381,0,0.0,-1,-1,-1,-1,
1385,person,0.746,963,622,274,668,423,0,0.0,-1,-1,-1,-1,
1385,person,0.594,967,774,288,806,375,0,0.0,-1,-1,-1,-1,
1385,person,0.702,803,548,289,596,417,0,0.0,-1,-1,-1,-1,
1385,car,0.413,973,934,317,988,355,0,0.0,-1,-1,-1,-1,
1386,car,0.426,813,1255,318,1301,346,0,0.0,-1,-1,-1,-1,
1386,car,0.114,823,1260,316,1294,345,0,0.0,-1,-1,-1,-1,
1386,car,0.896,839,0,344,311,997,0,0.0,-1,-1,-1,-1,
1386,car,0.428,850,1428,323,1512,381,0,0.0,-1,-1,-1,-1,
1386,car,0.479,868,1384,325,1434,361,0,0.0,-1,-1,-1,-1,
1386,car,0.363,854,1429,324,1484,377,0,0.0,-1,-1,-1,-1,
1386,car,0.72,888,1173,311,1239,360,0,0.0,-1,-1,-1,-1,
1386,car,0.817,889,1040,295,1168,397,0,0.0,-1,-1,-1,-1,
1386,car,0.398,890,1387,324,1444,370,0,0.0,-1,-1,-1,-1,
1386,car,0.534,896,1364,323,1397,357,0,0.0,-1,-1,-1,-1,
1386,car,0.537,911,1343,321,1386,353,0,0.0,-1,-1,-1,-1,
1386,car,0.592,934,1298,318,1344,349,0,0.0,-1,-1,-1,-1,
1386,car,0.354,942,993,307,1057,345,0,0.0,-1,-1,-1,-1,
1386,car,0.223,848,1468,323,1513,381,0,0.0,-1,-1,-1,-1,
1386,person,0.763,963,624,277,670,423,0,0.0,-1,-1,-1,-1,
1386,person,0.529,967,773,289,805,377,0,0.0,-1,-1,-1,-1,
1386,person,0.706,803,550,290,599,417,0,0.0,-1,-1,-1,-1,
1386,car,0.409,973,931,316,989,355,0,0.0,-1,-1,-1,-1,
1387,car,0.447,813,1256,318,1301,346,0,0.0,-1,-1,-1,-1,
1387,car,0.109,823,1261,316,1294,345,0,0.0,-1,-1,-1,-1,
1387,car,0.858,839,0,402,203,988,0,0.0,-1,-1,-1,-1,
1387,car,0.424,850,1429,323,1508,380,0,0.0,-1,-1,-1,-1,
1387,car,0.459,868,1384,325,1434,361,0,0.0,-1,-1,-1,-1,
1387,car,0.35,854,1429,324,1485,377,0,0.0,-1,-1,-1,-1,
1387,car,0.735,888,1173,310,1241,361,0,0.0,-1,-1,-1,-1,
1387,car,0.839,889,1036,295,1166,399,0,0.0,-1,-1,-1,-1,
1387,car,0.387,890,1387,324,1445,370,0,0.0,-1,-1,-1,-1,
1387,car,0.504,896,1364,323,1397,357,0,0.0,-1,-1,-1,-1,
1387,car,0.527,911,1343,321,1386,353,0,0.0,-1,-1,-1,-1,
1387,car,0.597,934,1297,318,1344,349,0,0.0,-1,-1,-1,-1,
1387,car,0.385,942,994,308,1054,346,0,0.0,-1,-1,-1,-1,
1387,car,0.349,848,1453,323,1513,381,0,0.0,-1,-1,-1,-1,
1387,person,0.753,963,625,279,671,423,0,0.0,-1,-1,-1,-1,
1387,person,0.482,967,772,293,803,377,0,0.0,-1,-1,-1,-1,
1387,person,0.735,803,553,293,601,417,0,0.0,-1,-1,-1,-1,
1387,car,0.469,973,921,315,989,355,0,0.0,-1,-1,-1,-1,
1387,car,0.391,948,887,306,990,355,0,0.0,-1,-1,-1,-1,
1388,car,0.456,813,1255,318,1301,346,0,0.0,-1,-1,-1,-1,
1388,car,0.413,850,1430,323,1505,379,0,0.0,-1,-1,-1,-1,
1388,car,0.485,868,1384,325,1434,361,0,0.0,-1,-1,-1,-1,
1388,car,0.356,854,1429,324,1483,377,0,0.0,-1,-1,-1,-1,
1388,car,0.758,888,1173,310,1241,361,0,0.0,-1,-1,-1,-1,
1388,car,0.842,889,1032,294,1165,401,0,0.0,-1,-1,-1,-1,
1388,car,0.409,890,1387,324,1444,370,0,0.0,-1,-1,-1,-1,
1388,car,0.527,896,1365,323,1397,357,0,0.0,-1,-1,-1,-1,
1388,car,0.53,911,1343,321,1386,352,0,0.0,-1,-1,-1,-1,
1388,car,0.613,934,1297,318,1344,349,0,0.0,-1,-1,-1,-1,
1388,car,0.413,942,995,308,1051,346,0,0.0,-1,-1,-1,-1,
1388,car,0.353,848,1451,323,1513,382,0,0.0,-1,-1,-1,-1,
1388,person,0.696,963,626,275,673,422,0,0.0,-1,-1,-1,-1,
1388,person,0.495,967,770,293,802,378,0,0.0,-1,-1,-1,-1,
1388,person,0.706,803,556,294,602,416,0,0.0,-1,-1,-1,-1,
1388,car,0.523,973,925,316,990,355,0,0.0,-1,-1,-1,-1,
1388,car,0.414,948,886,308,991,354,0,0.0,-1,-1,-1,-1,
1389,car,0.405,813,1254,318,1301,346,0,0.0,-1,-1,-1,-1,
1389,car,0.424,850,1430,323,1505,379,0,0.0,-1,-1,-1,-1,
1389,car,0.479,868,1384,325,1434,361,0,0.0,-1,-1,-1,-1,
1389,car,0.365,854,1429,324,1482,377,0,0.0,-1,-1,-1,-1,
1389,car,0.796,888,1173,310,1242,362,0,0.0,-1,-1,-1,-1,
1389,car,0.81,889,1027,294,1164,403,0,0.0,-1,-1,-1,-1,
1389,car,0.41,890,1387,324,1444,370,0,0.0,-1,-1,-1,-1,
1389,car,0.531,896,1365,323,1397,357,0,0.0,-1,-1,-1,-1,
1389,car,0.527,911,1343,321,1385,352,0,0.0,-1,-1,-1,-1,
1389,car,0.599,934,1297,318,1344,349,0,0.0,-1,-1,-1,-1,
1389,car,0.356,942,994,307,1049,347,0,0.0,-1,-1,-1,-1,
1389,car,0.357,848,1451,323,1513,382,0,0.0,-1,-1,-1,-1,
1389,person,0.638,963,627,274,676,422,0,0.0,-1,-1,-1,-1,
1389,person,0.421,967,770,294,801,377,0,0.0,-1,-1,-1,-1,
1389,person,0.688,803,558,297,603,413,0,0.0,-1,-1,-1,-1,
1389,car,0.491,973,929,317,992,355,0,0.0,-1,-1,-1,-1,
1389,car,0.367,948,886,307,992,354,0,0.0,-1,-1,-1,-1,
1390,car,0.419,813,1250,319,1298,346,0,0.0,-1,-1,-1,-1,
1390,car,0.425,850,1431,323,1505,379,0,0.0,-1,-1,-1,-1,
1390,car,0.475,868,1384,325,1435,361,0,0.0,-1,-1,-1,-1,
1390,car,0.351,854,1430,324,1482,377,0,0.0,-1,-1,-1,-1,
1390,car,0.786,888,1173,310,1243,362,0,0.0,-1,-1,-1,-1,
1390,car,0.793,889,1022,294,1163,405,0,0.0,-1,-1,-1,-1,
1390,car,0.411,890,1387,324,1444,370,0,0.0,-1,-1,-1,-1,
1390,car,0.518,896,1365,323,1397,357,0,0.0,-1,-1,-1,-1,
1390,car,0.521,911,1343,321,1386,352,0,0.0,-1,-1,-1,-1,
1390,car,0.608,934,1296,318,1344,349,0,0.0,-1,-1,-1,-1,
1390,car,0.299,942,994,307,1046,348,0,0.0,-1,-1,-1,-1,
1390,car,0.358,848,1449,323,1513,382,0,0.0,-1,-1,-1,-1,
1390,person,0.747,963,628,273,679,422,0,0.0,-1,-1,-1,-1,
1390,person,0.27,967,769,295,800,377,0,0.0,-1,-1,-1,-1,
1390,person,0.701,803,561,299,605,412,0,0.0,-1,-1,-1,-1,
1390,car,0.414,973,930,317,993,355,0,0.0,-1,-1,-1,-1,
1390,car,0.298,948,886,308,993,354,0,0.0,-1,-1,-1,-1,
1391,car,0.453,813,1248,319,1298,346,0,0.0,-1,-1,-1,-1,
1391,car,0.428,850,1431,323,1506,379,0,0.0,-1,-1,-1,-1,
1391,car,0.471,868,1384,325,1435,361,0,0.0,-1,-1,-1,-1,
1391,car,0.345,854,1430,324,1482,377,0,0.0,-1,-1,-1,-1,
1391,car,0.78,888,1174,310,1245,363,0,0.0,-1,-1,-1,-1,
1391,car,0.831,889,1018,294,1160,407,0,0.0,-1,-1,-1,-1,
1391,car,0.419,890,1387,324,1444,370,0,0.0,-1,-1,-1,-1,
1391,car,0.529,896,1364,323,1397,357,0,0.0,-1,-1,-1,-1,
1391,car,0.521,911,1343,322,1386,352,0,0.0,-1,-1,-1,-1,
1391,car,0.616,934,1295,318,1344,349,0,0.0,-1,-1,-1,-1,
1391,car,0.118,942,996,308,1043,348,0,0.0,-1,-1,-1,-1,
1391,car,0.362,848,1448,323,1513,382,0,0.0,-1,-1,-1,-1,
1391,person,0.772,963,630,274,683,422,0,0.0,-1,-1,-1,-1,
1391,fire hydrant,0.101,967,768,294,799,374,0,0.0,-1,-1,-1,-1,
1391,person,0.749,803,563,298,608,415,0,0.0,-1,-1,-1,-1,
1391,car,0.348,973,933,316,995,356,0,0.0,-1,-1,-1,-1,
1391,car,0.477,948,890,312,996,355,0,0.0,-1,-1,-1,-1,
1392,car,0.463,813,1248,319,1297,346,0,0.0,-1,-1,-1,-1,
1392,car,0.45,850,1431,323,1506,379,0,0.0,-1,-1,-1,-1,
1392,car,0.475,868,1385,325,1435,362,0,0.0,-1,-1,-1,-1,
1392,car,0.347,854,1429,324,1482,377,0,0.0,-1,-1,-1,-1,
1392,car,0.797,888,1174,310,1245,364,0,0.0,-1,-1,-1,-1,
1392,car,0.844,889,1013,293,1157,408,0,0.0,-1,-1,-1,-1,
1392,car,0.423,890,1387,323,1444,371,0,0.0,-1,-1,-1,-1,
1392,car,0.531,896,1364,323,1397,357,0,0.0,-1,-1,-1,-1,
1392,car,0.524,911,1343,322,1386,352,0,0.0,-1,-1,-1,-1,
1392,car,0.637,934,1294,318,1344,348,0,0.0,-1,-1,-1,-1,
1392,car,0.115,942,988,305,1037,347,0,0.0,-1,-1,-1,-1,
1392,person,0.781,963,632,276,684,422,0,0.0,-1,-1,-1,-1,
1392,person,0.659,803,564,297,607,415,0,0.0,-1,-1,-1,-1,
1392,car,0.296,973,934,314,997,356,0,0.0,-1,-1,-1,-1,
1392,car,0.497,948,886,309,998,356,0,0.0,-1,-1,-1,-1,
1393,car,0.415,813,1252,319,1297,345,0,0.0,-1,-1,-1,-1,
1393,car,0.471,850,1430,323,1507,379,0,0.0,-1,-1,-1,-1,
1393,car,0.489,868,1384,325,1435,362,0,0.0,-1,-1,-1,-1,
1393,car,0.357,854,1430,325,1483,377,0,0.0,-1,-1,-1,-1,
1393,car,0.842,888,1174,311,1247,365,0,0.0,-1,-1,-1,-1,
1393,car,0.845,889,1008,292,1156,409,0,0.0,-1,-1,-1,-1,
1393,car,0.414,890,1387,324,1444,370,0,0.0,-1,-1,-1,-1,
1393,car,0.544,896,1364,323,1396,356,0,0.0,-1,-1,-1,-1,
1393,car,0.553,911,1343,322,1385,352,0,0.0,-1,-1,-1,-1,
1393,car,0.605,934,1294,318,1344,349,0,0.0,-1,-1,-1,-1,
1393,car,0.1,942,988,305,1033,340,0,0.0,-1,-1,-1,-1,
1393,person,0.796,963,634,278,686,421,0,0.0,-1,-1,-1,-1,
1393,person,0.703,803,568,293,612,414,0,0.0,-1,-1,-1,-1,
1393,car,0.374,973,918,313,998,356,0,0.0,-1,-1,-1,-1,
1393,car,0.549,948,887,309,999,355,0,0.0,-1,-1,-1,-1,
1393,car,0.752,977,1845,408,1919,551,0,0.0,-1,-1,-1,-1,
1394,car,0.417,813,1251,318,1296,344,0,0.0,-1,-1,-1,-1,
1394,car,0.47,850,1430,323,1508,380,0,0.0,-1,-1,-1,-1,
1394,car,0.498,868,1384,325,1434,362,0,0.0,-1,-1,-1,-1,
1394,car,0.367,854,1430,325,1483,378,0,0.0,-1,-1,-1,-1,
1394,car,0.797,888,1174,311,1247,366,0,0.0,-1,-1,-1,-1,
1394,car,0.889,889,1001,292,1153,411,1,0.351,1045,379,1079,391,
1394,car,0.404,890,1386,324,1442,369,0,0.0,-1,-1,-1,-1,
1394,car,0.538,896,1365,324,1396,356,0,0.0,-1,-1,-1,-1,
1394,car,0.553,911,1343,322,1383,352,0,0.0,-1,-1,-1,-1,
1394,car,0.617,934,1294,318,1343,349,0,0.0,-1,-1,-1,-1,
1394,car,0.125,942,988,303,1030,337,0,0.0,-1,-1,-1,-1,
1394,person,0.754,963,637,280,685,420,0,0.0,-1,-1,-1,-1,
1394,person,0.527,803,570,298,616,413,0,0.0,-1,-1,-1,-1,
1394,car,0.555,948,885,309,1000,356,0,0.0,-1,-1,-1,-1,
1394,car,0.78,977,1827,396,1919,544,0,0.0,-1,-1,-1,-1,
1394,fire hydrant,0.313,967,764,296,798,375,0,0.0,-1,-1,-1,-1,
1395,car,0.45,813,1249,318,1296,346,0,0.0,-1,-1,-1,-1,
1395,car,0.464,850,1430,323,1508,380,0,0.0,-1,-1,-1,-1,
1395,car,0.502,868,1384,325,1434,362,0,0.0,-1,-1,-1,-1,
1395,car,0.353,854,1430,325,1483,378,0,0.0,-1,-1,-1,-1,
1395,car,0.773,888,1174,310,1248,367,0,0.0,-1,-1,-1,-1,
1395,car,0.835,889,995,291,1150,412,1,0.347,1040,380,1074,392,
1395,car,0.422,890,1386,324,1443,369,0,0.0,-1,-1,-1,-1,
1395,car,0.554,896,1365,324,1396,356,0,0.0,-1,-1,-1,-1,
1395,car,0.579,911,1343,322,1384,352,0,0.0,-1,-1,-1,-1,
1395,car,0.627,934,1293,318,1343,349,0,0.0,-1,-1,-1,-1,
1395,person,0.74,963,638,277,686,420,0,0.0,-1,-1,-1,-1,
1395,person,0.505,803,570,299,616,414,0,0.0,-1,-1,-1,-1,
1395,car,0.551,948,887,309,999,356,0,0.0,-1,-1,-1,-1,
1395,car,0.82,977,1806,380,1919,538,0,0.0,-1,-1,-1,-1,
1395,person,0.438,967,761,286,797,376,0,0.0,-1,-1,-1,-1,
1396,car,0.513,813,1249,318,1293,346,0,0.0,-1,-1,-1,-1,
1396,car,0.479,850,1430,323,1508,379,0,0.0,-1,-1,-1,-1,
1396,car,0.513,868,1384,325,1434,362,0,0.0,-1,-1,-1,-1,
